"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","diffexpressed"
"259","ENSG00000010810",2549.516,0.5462628,0.06766052,2.871703e-16,2.415712e-15,"FYN","UP"
"260","ENSG00000010818",979.8736,0.5895956,0.0877923,6.740837e-12,4.336343e-11,"HIVEP2","UP"
"261","ENSG00000010932",0.4623589,0.06340946,0.64330207,0.5550924,NA,"FMO1","NO"
"262","ENSG00000011007",4348.51,-0.6589407,0.04428079,1.256882e-50,4.286416e-49,"ELOA","DOWN"
"263","ENSG00000011009",1754.964,-0.7509061,0.06811006,5.629871e-29,8.705192e-28,"LYPLA2","DOWN"
"264","ENSG00000011021",856.3903,-0.8607971,0.09863772,2.926813e-19,2.866406e-18,"CLCN6","DOWN"
"265","ENSG00000011028",1107.609,0.5883422,0.08144468,1.836859e-13,1.312935e-12,"MRC2","UP"
"266","ENSG00000011052",209.4048,0.09776539,0.17222205,0.5395125,0.6723801,"NME1-NME2","NO"
"267","ENSG00000011105",1248.37,0.03381157,0.07241297,0.6359767,0.7544125,"TSPAN9","NO"
"268","ENSG00000011114",1510.703,-0.8243483,0.07593844,2.573035e-28,3.862178e-27,"BTBD7","DOWN"
"269","ENSG00000011132",475.6171,-0.1999157,0.1156799,0.07335118,0.1379908,"APBA3","NO"
"270","ENSG00000011143",1334.243,0.1478706,0.07082171,0.03436861,0.07147487,"MKS1","NO"
"271","ENSG00000011198",492.222,-0.4693483,0.10613273,5.048464e-06,1.98883e-05,"ABHD5","DOWN"
"272","ENSG00000011201",555.3918,0.4353686,0.10839112,3.335786e-05,0.0001189465,"ANOS1","UP"
"273","ENSG00000011243",2083.5,-0.6181115,0.0634679,6.801582e-23,8.02388e-22,"AKAP8L","DOWN"
"274","ENSG00000011258",2133.288,0.5976413,0.05600444,4.945482e-27,7.053786e-26,"MBTD1","UP"
"275","ENSG00000011260",3199.397,-0.8111813,0.04914639,4.980905e-62,2.252124e-60,"UTP18","DOWN"
"276","ENSG00000011275",2291.742,-0.134056,0.05488317,0.01381615,0.03184513,"RNF216","DOWN"
"277","ENSG00000011295",5889.743,0.5341984,0.04059728,6.716306e-40,1.57153e-38,"TTC19","UP"
"278","ENSG00000011304",19054.1,-0.5864827,0.03088101,7.466572e-81,5.280446e-79,"PTBP1","DOWN"
"279","ENSG00000011332",490.4769,-0.5305057,0.10495314,1.863245e-07,8.421242e-07,"DPF1","DOWN"
"280","ENSG00000011347",449.4481,0.5062012,0.11512648,5.073049e-06,1.997445e-05,"SYT7","UP"
"281","ENSG00000011376",2059.064,-1.029829,0.05781656,2.435156e-72,1.410282e-70,"LARS2","DOWN"
"282","ENSG00000011405",3065.376,0.09487731,0.0521085,0.06669324,0.127102,"PIK3C2A","NO"
"283","ENSG00000011422",163.4327,0.3199702,0.16866084,0.04061364,0.0825631,"PLAUR","NO"
"284","ENSG00000011426",4478.327,-0.3106319,0.04584559,9.439306e-12,6.003986e-11,"ANLN","DOWN"
"285","ENSG00000011451",3083.419,-0.1295058,0.05215861,0.01239312,0.02886061,"WIZ","DOWN"
"286","ENSG00000011454",1756.41,0.1023692,0.06545579,0.113747,0.1999703,"RABGAP1","NO"
"287","ENSG00000011465",4.684778,0.4676165,0.61496304,0.07285219,0.1372041,"DCN","NO"
"288","ENSG00000011478",665.3098,-0.2439813,0.09898389,0.01139086,0.02673253,"QPCTL","DOWN"
"289","ENSG00000011485",4567.035,-0.2694495,0.04241566,1.728175e-10,1.006657e-09,"PPP5C","DOWN"
"290","ENSG00000011523",1240.241,0.01432565,0.07253236,0.8413061,0.9042975,"CEP68","NO"
"291","ENSG00000011566",976.1481,-0.04593577,0.08526867,0.5830064,0.7107988,"MAP4K3","NO"
"292","ENSG00000011590",1.047204,-0.06593284,0.61119994,0.6435746,NA,"ZBTB32","NO"
"293","ENSG00000011600",0.4687481,-0.06323472,0.6474024,0.5379924,NA,"TYROBP","NO"
"294","ENSG00000011638",410.1422,0.7073073,0.13408437,2.934395e-08,1.430883e-07,"LDAF1","UP"
"295","ENSG00000012048",4358.155,0.3377052,0.0500219,1.061471e-11,6.724479e-11,"BRCA1","UP"
"296","ENSG00000012061",1508.721,0.1205576,0.06216537,0.05010432,0.09930404,"ERCC1","NO"
"297","ENSG00000012124",4.64634,0.424028,0.67948412,0.06842145,0.1299242,"CD22","NO"
"298","ENSG00000012171",113.7133,0.4665656,0.23960462,0.0233834,0.05076122,"SEMA3B","NO"
"299","ENSG00000012174",1675.227,0.7419885,0.07249794,2.794474e-25,3.676809e-24,"MBTPS2","UP"
"300","ENSG00000012211",241.5142,-0.5070196,0.18408839,0.002539622,0.006797279,"PRICKLE3","DOWN"
"301","ENSG00000012223",0.1562494,-0.02852766,0.64136154,0.7763441,NA,"LTF","NO"
"302","ENSG00000012232",2485.986,-0.4396188,0.08989133,5.682538e-07,2.449408e-06,"EXTL3","DOWN"
"303","ENSG00000012504",0.1508201,0.0187898,0.64031258,0.8514113,NA,"NR1H4","NO"
"304","ENSG00000012660",4113.162,0.4220757,0.05283187,8.165572e-16,6.707868e-15,"ELOVL5","UP"
"305","ENSG00000012779",54.41806,1.348435,0.39789626,7.3949e-06,2.850104e-05,"ALOX5","UP"
"306","ENSG00000012817",0.1508201,0.0187898,0.64031258,0.8514113,NA,"KDM5D","NO"
"307","ENSG00000012822",1140.622,1.059194,0.07485669,6.589374e-47,1.983554e-45,"CALCOCO1","UP"
"308","ENSG00000012963",2694.501,-0.4548832,0.06788613,1.13885e-11,7.187848e-11,"UBR7","DOWN"
"309","ENSG00000012983",1857.409,-0.6202312,0.06163734,2.656117e-24,3.339442e-23,"MAP4K5","DOWN"
"310","ENSG00000013016",459.9053,-0.2101165,0.10943364,0.04745904,0.09463928,"EHD3","NO"
"311","ENSG00000013275",3073.352,-0.8199192,0.05820785,6.552374e-46,1.902344e-44,"PSMC4","DOWN"
"312","ENSG00000013288",674.8945,0.3838986,0.10560203,0.0001779264,0.000573382,"MAN2B2","UP"
"313","ENSG00000013297",2.18113,-0.1474757,0.56218668,0.4613592,0.6012534,"CLDN11","NO"
"314","ENSG00000013306",4913.305,-0.3041916,0.04242105,5.752223e-13,3.97006e-12,"SLC25A39","DOWN"
"315","ENSG00000013364",92.45255,0.9451863,0.24024742,5.087436e-06,2.002752e-05,"MVP","UP"
"316","ENSG00000013374",3256.188,-0.6650979,0.0488898,1.059894e-42,2.754602e-41,"NUB1","DOWN"
"317","ENSG00000013375",2540.235,0.04918875,0.05074657,0.3291558,0.4682973,"PGM3","NO"
"318","ENSG00000013392",417.7854,0.4783829,0.12814876,9.383771e-05,0.0003145267,"RWDD2A","UP"
"319","ENSG00000013441",717.4279,-0.377099,0.12404599,0.001522005,0.004224813,"CLK1","DOWN"
"320","ENSG00000013503",1223.441,-0.2605419,0.0818291,0.001186847,0.003356546,"POLR3B","DOWN"
"321","ENSG00000013523",2512.621,-1.001786,0.06581393,1.295516e-53,4.717091e-52,"ANGEL1","DOWN"
"322","ENSG00000013561",1782.551,-0.1412889,0.07530057,0.05683867,0.110712,"RNF14","NO"
"323","ENSG00000013563",586.8117,0.2802783,0.10008649,0.004012714,0.01033024,"DNASE1L1","UP"
"324","ENSG00000013573",2663.403,-0.100886,0.07466417,0.1703626,0.2781011,"DDX11","NO"
"325","ENSG00000013583",1174.844,0.9276253,0.07803309,1.082446e-33,1.982089e-32,"HEBP1","UP"
"326","ENSG00000013588",740.5238,0.255015,0.12206889,0.02969447,0.06270537,"GPRC5A","NO"
"327","ENSG00000013619",108.2663,0.5530781,0.20613295,0.002639473,0.007044023,"MAMLD1","UP"
"328","ENSG00000013725",7.165758,0.6051298,0.62715505,0.03537481,0.07325623,"CD6","NO"
"329","ENSG00000013810",5915.254,-0.7854388,0.04476131,1.049315e-69,5.702745e-68,"TACC3","DOWN"
"330","ENSG00000014123",1678.547,0.1416935,0.06722972,0.03293773,0.06883431,"UFL1","NO"
"331","ENSG00000014138",3176.629,0.2827852,0.05832024,9.884223e-07,4.169287e-06,"POLA2","UP"
"332","ENSG00000014164",1180.678,-0.387818,0.07697769,3.03218e-07,1.341858e-06,"ZC3H3","DOWN"
"333","ENSG00000014216",3263.249,0.5406014,0.0619651,1.150163e-18,1.095311e-17,"CAPN1","UP"
"334","ENSG00000014257",32.03907,0.5735921,0.38346372,0.03242159,0.06786022,"ACP3","NO"
"335","ENSG00000014641",5256.327,-0.4267975,0.0405301,3.7274e-26,5.105219e-25,"MDH1","DOWN"
"336","ENSG00000014824",3446.507,0.08551388,0.06380063,0.1755299,0.2844413,"SLC30A9","NO"
"337","ENSG00000014914",137.0305,1.286568,0.22441474,1.033638e-10,6.127677e-10,"MTMR11","UP"
"338","ENSG00000014919",2659.997,-0.05466839,0.05543409,0.3201723,0.4587678,"COX15","NO"
"339","ENSG00000015133",949.5005,-0.6577008,0.08745082,1.532233e-14,1.177184e-13,"CCDC88C","DOWN"
"340","ENSG00000015153",520.0166,-0.1811116,0.11884481,0.113669,0.199881,"YAF2","NO"
"341","ENSG00000015171",1540.189,0.1122183,0.0694677,0.1018488,0.1825435,"ZMYND11","NO"
"342","ENSG00000015285",7.262822,0.2029922,0.47047471,0.4108975,0.5525967,"WAS","NO"
"343","ENSG00000015413",6.268399,-0.5094094,0.60611766,0.06040741,0.1167698,"DPEP1","NO"
"344","ENSG00000015475",1306.743,-0.750873,0.06819683,6.615231e-29,1.020735e-27,"BID","DOWN"
"345","ENSG00000015479",16689.51,-0.5808403,0.04207385,8.996557e-44,2.423798e-42,"MATR3","DOWN"
"346","ENSG00000015520",70.95121,0.4056262,0.24863836,0.05465145,0.1069882,"NPC1L1","NO"
"347","ENSG00000015532",825.5099,0.2706928,0.08651988,0.001409958,0.003936573,"XYLT2","UP"
"348","ENSG00000015568",1692.575,0.3461686,0.1073012,0.0008711037,0.002514509,"RGPD5","UP"
"349","ENSG00000015592",0.9502131,0.09008189,0.61934704,0.5228021,NA,"STMN4","NO"
"350","ENSG00000015676",2543.041,0.0004379059,0.05921025,0.9940451,0.996665,"NUDCD3","NO"
"351","ENSG00000016082",296.4325,-0.7883342,0.14399644,6.685787e-09,3.437937e-08,"ISL1","DOWN"
"352","ENSG00000016391",1140.207,-0.4499258,0.11600693,5.689723e-05,0.0001965614,"CHDH","DOWN"
"353","ENSG00000016402",34.96121,0.4109124,0.41885141,0.1237658,0.2144904,"IL20RA","NO"
"354","ENSG00000016490",0.3124987,-0.04722476,0.64417191,0.6410429,NA,"CLCA1","NO"
"355","ENSG00000016602",0.1605971,0.0187898,0.64031258,0.8514113,NA,"CLCA4","NO"
"356","ENSG00000016864",1177.431,0.02168425,0.07177608,0.7594689,0.8485332,"GLT8D1","NO"
"357","ENSG00000017260",2541.925,0.05895153,0.0509454,0.2440209,0.3723339,"ATP2C1","NO"
"358","ENSG00000017427",0.1914305,-0.02852766,0.64136154,0.7763441,NA,"IGF1","NO"
"359","ENSG00000017483",8.878536,0.7870862,0.70616478,0.01284133,0.02980998,"SLC38A5","UP"
"360","ENSG00000017797",2459.317,-0.1863666,0.05890115,0.001406128,0.003927867,"RALBP1","DOWN"
"361","ENSG00000018189",1060.954,0.3010747,0.08453296,0.0002817317,0.0008795333,"RUFY3","UP"
"362","ENSG00000018236",472.5289,1.111224,0.12163079,1.61049e-21,1.78212e-20,"CNTN1","UP"
"363","ENSG00000018280",5.054646,-0.04117019,0.48128036,0.858715,0.9154247,"SLC11A1","NO"
"364","ENSG00000018408",1597.748,0.06572225,0.06593205,0.3133742,0.4519347,"WWTR1","NO"
"365","ENSG00000018510",4219.221,0.1874728,0.0523609,0.0003102085,0.0009639136,"AGPS","UP"
"366","ENSG00000018607",0.9936736,0.04512034,0.59931954,0.764356,NA,NA,"NO"
"367","ENSG00000018610",1495.034,-0.4367977,0.06775155,6.562724e-11,3.947833e-10,"STEEP1","DOWN"
"368","ENSG00000018625",0.3064899,0.04120686,0.64272674,0.6846065,NA,"ATP1A2","NO"
"369","ENSG00000018699",932.0342,-0.7827107,0.07827039,2.54275e-24,3.204214e-23,"TTC27","DOWN"
"370","ENSG00000018869",106.9704,0.2235781,0.20774634,0.2275772,0.3522864,"ZNF582","NO"
"371","ENSG00000019102",0.1900498,-0.02852766,0.64136154,0.7763441,NA,"VSIG2","NO"
"372","ENSG00000019144",1239.58,0.6382906,0.09537069,6.595935e-12,4.246843e-11,"PHLDB1","UP"
"373","ENSG00000019169",0.5244949,-0.0331565,0.63594861,0.7590352,NA,"MARCO","NO"
"374","ENSG00000019186",2.417989,0.2726785,0.67595986,0.1251005,0.2163957,"CYP24A1","NO"
"375","ENSG00000019485",551.7362,-0.02468425,0.11501842,0.8242214,0.8924549,"PRDM11","NO"
"376","ENSG00000019505",32.90888,1.010046,0.42074897,0.0006333235,0.001873228,"SYT13","UP"
"377","ENSG00000019549",39.98227,-0.1054939,0.31684733,0.660977,0.7734241,"SNAI2","NO"
"378","ENSG00000019582",6.343232,0.1244618,0.47272058,0.6027742,0.7280607,"CD74","NO"
"379","ENSG00000019991",3.521541,0.5807694,0.74084431,0.02890086,0.06120525,"HGF","NO"
"380","ENSG00000019995",2143.709,-0.1260998,0.06139095,0.03803452,0.07801002,"ZRANB1","NO"
"381","ENSG00000020129",2586.472,-1.107252,0.05164273,1.431859e-103,1.636993e-101,"NCDN","DOWN"
"382","ENSG00000020181",839.0836,0.8673078,0.08710256,2.555736e-24,3.216903e-23,"ADGRA2","UP"
"383","ENSG00000020219",0.1605971,0.0187898,0.64031258,0.8514113,NA,"CCT8L1P","NO"
"384","ENSG00000020256",1002.578,-0.4023429,0.07634548,8.507564e-08,3.971216e-07,"ZFP64","DOWN"
"385","ENSG00000020426",1263.27,-0.8823818,0.07516627,8.162729e-33,1.447834e-31,"MNAT1","DOWN"
"386","ENSG00000020577",617.1194,-0.4945051,0.09855862,2.533993e-07,1.131833e-06,"SAMD4A","DOWN"
"387","ENSG00000020633",338.8704,-0.695207,0.12631121,8.707977e-09,4.430286e-08,"RUNX3","DOWN"
"388","ENSG00000020922",3271.464,0.7600302,0.05067625,1.430069e-51,5.016609e-50,"MRE11","UP"
"389","ENSG00000021300",514.0173,1.447497,0.11985293,7.532178e-36,1.493239e-34,"PLEKHB1","UP"
"390","ENSG00000021355",571.582,1.259567,0.11845543,2.141448e-28,3.223128e-27,"SERPINB1","UP"
"391","ENSG00000021461",0.5199702,-0.03250713,0.62678284,0.7847339,NA,"CYP3A43","NO"
"392","ENSG00000021488",2.432823,0.06763985,0.54147008,0.7361712,0.8316413,"SLC7A9","NO"
"393","ENSG00000021574",1615.439,-0.07686278,0.06079285,0.2017494,0.3190426,"SPAST","NO"
"394","ENSG00000021645",529.128,-0.08685678,0.10519602,0.3954044,0.537229,"NRXN3","NO"
"395","ENSG00000021762",380.8063,1.515836,0.14436714,4.691895e-28,6.952765e-27,"OSBPL5","UP"
"396","ENSG00000021776",2245.729,-0.8424029,0.06080556,1.519626e-44,4.217678e-43,"AQR","DOWN"
"397","ENSG00000021826",324.3571,2.891041,0.16324211,3.835271e-73,2.250671e-71,"CPS1","UP"
"398","ENSG00000022267",7884.238,0.2297479,0.04730504,1.028741e-06,4.333557e-06,"FHL1","UP"
"399","ENSG00000022277",2574.501,-0.3695484,0.05270293,1.592671e-12,1.067506e-11,"RTF2","DOWN"
"400","ENSG00000022355",0.1562494,-0.02852766,0.64136154,0.7763441,NA,"GABRA1","NO"
"401","ENSG00000022556",2.339044,0.2105982,0.60678979,0.268897,0.4022517,"NLRP2","NO"
"402","ENSG00000022567",471.9327,-0.8595678,0.13781599,4.819343e-11,2.922199e-10,"SLC45A4","DOWN"
"403","ENSG00000022840",5094.276,-0.4845659,0.0487322,1.373477e-23,1.665153e-22,"RNF10","DOWN"
"404","ENSG00000022976",668.6398,0.06809352,0.09007963,0.4400717,0.5803707,"ZNF839","NO"
"405","ENSG00000023041",1543.36,-0.4806877,0.09734637,3.976896e-07,1.741767e-06,"ZDHHC6","DOWN"
"406","ENSG00000023171",356.0992,-0.0237764,0.15161089,0.8677597,0.9212432,"GRAMD1B","NO"
"407","ENSG00000023191",1711.784,0.3601823,0.06772816,7.20932e-08,3.385987e-07,"RNH1","UP"
"408","ENSG00000023228",4475.292,0.2088652,0.04468789,2.615405e-06,1.062584e-05,"NDUFS1","UP"
"409","ENSG00000023287",3222.845,0.1683523,0.08064714,0.0336917,0.07021889,"RB1CC1","NO"
"410","ENSG00000023318",1368.362,-0.1283935,0.06747059,0.05412287,0.106153,"ERP44","NO"
"411","ENSG00000023330",1565.411,-0.5746801,0.06170374,4.755737e-21,5.143889e-20,"ALAS1","DOWN"
"412","ENSG00000023445",67.50587,1.732662,0.31417022,2.244292e-10,1.296004e-09,"BIRC3","UP"
"413","ENSG00000023516",1188.339,0.06370507,0.06848504,0.3463802,0.4861882,"AKAP11","NO"
"414","ENSG00000023572",502.6233,-0.6850575,0.10583488,2.395174e-11,1.479135e-10,"GLRX2","DOWN"
"415","ENSG00000023608",622.4686,-0.3733378,0.09942035,0.0001140668,0.0003783651,"SNAPC1","DOWN"
"416","ENSG00000023697",954.5979,0.7546097,0.07613033,7.010839e-24,8.632487e-23,"DERA","UP"
"417","ENSG00000023734",10156.54,-0.3436087,0.03545743,2.370288e-22,2.71973e-21,"STRAP","DOWN"
"418","ENSG00000023839",105.8556,0.02708155,0.22819156,0.8916574,0.9360303,"ABCC2","NO"
"419","ENSG00000023892",145.4774,0.08690535,0.18265477,0.6035596,0.7284705,"DEF6","NO"
"420","ENSG00000023902",883.3881,-0.4649792,0.07922776,2.331505e-09,1.242025e-08,"PLEKHO1","DOWN"
"421","ENSG00000023909",1779.546,-0.6467644,0.06129499,1.487657e-26,2.081494e-25,"GCLM","DOWN"
"422","ENSG00000024048",1975.458,0.1999053,0.05722485,0.000425098,0.001290915,"UBR2","UP"
"423","ENSG00000024422",369.2924,0.8438154,0.1368688,8.260454e-11,4.928797e-10,"EHD2","UP"
"424","ENSG00000024526",4364.726,0.06663205,0.04298648,0.1193399,0.2080786,"DEPDC1","NO"
"425","ENSG00000024862",840.5541,0.6860448,0.08618919,4.345409e-16,3.623638e-15,"CCDC28A","UP"
"426","ENSG00000025039",1357.446,0.4682194,0.07822605,1.137171e-09,6.218508e-09,"RRAGD","UP"
"427","ENSG00000025156",1528.615,-0.08081342,0.06174906,0.1862271,0.2984746,"HSF2","NO"
"428","ENSG00000025293",2200.621,-0.2592291,0.06049119,1.504404e-05,5.598698e-05,"PHF20","DOWN"
"429","ENSG00000025423",157.2511,0.2329146,0.18967527,0.1767349,0.2860662,"HSD17B6","NO"
"430","ENSG00000025434",219.9485,0.3754334,0.18113255,0.02358944,0.05113981,"NR1H3","NO"
"431","ENSG00000025708",53.69423,-0.02083741,0.30773383,0.9300511,0.9604782,"TYMP","NO"
"432","ENSG00000025770",3415.815,0.05706763,0.05478958,0.2938343,0.4305082,"NCAPH2","NO"
"433","ENSG00000025772",1618.825,-0.3887411,0.06191467,2.210984e-10,1.278108e-09,"TOMM34","DOWN"
"434","ENSG00000025796",6491.65,0.3138209,0.05207594,1.269409e-09,6.903997e-09,"SEC63","UP"
"435","ENSG00000025800",3553.883,-0.3914999,0.04869299,5.797997e-16,4.804086e-15,"KPNA6","DOWN"
"436","ENSG00000026025",26715.42,-0.7592735,0.03757402,1.600764e-91,1.435807e-89,"VIM","DOWN"
"437","ENSG00000026036",367.0979,-0.5063677,0.16584461,0.0009989137,0.00285913,"RTEL1-TNFRSF6B","DOWN"
"438","ENSG00000026103",79.09672,0.09811524,0.27794352,0.6638096,0.7756691,"FAS","NO"
"439","ENSG00000026297",1148.876,0.356756,0.07354193,8.481952e-07,3.601891e-06,"RNASET2","UP"
"440","ENSG00000026508",76.34077,2.61197,0.43394987,5.571753e-12,3.610594e-11,"CD44","UP"
"441","ENSG00000026559",449.3139,0.4580957,0.10915156,1.439641e-05,5.365825e-05,"KCNG1","UP"
"442","ENSG00000026652",707.3434,0.4392282,0.1448862,0.001324955,0.00371901,"AGPAT4","UP"
"443","ENSG00000026751",0.3462612,-0.05068854,0.64474777,0.6178903,NA,"SLAMF7","NO"
"444","ENSG00000026950",435.4124,0.4644422,0.11958006,5.334684e-05,0.0001849039,"BTN3A1","UP"
"445","ENSG00000027001",615.6961,-0.02336061,0.09765123,0.8062826,0.8811603,"MIPEP","NO"
"446","ENSG00000027075",565.118,0.03177761,0.09472285,0.7313031,0.8280781,"PRKCH","NO"
"447","ENSG00000027644",3.884125,0.15333,0.51935298,0.4940141,0.6324584,"INSRR","NO"
"448","ENSG00000027697",1489.526,0.004966736,0.06940122,0.9422311,0.9679452,"IFNGR1","NO"
"449","ENSG00000027847",800.5479,-0.3719823,0.08700212,1.26723e-05,4.748079e-05,"B4GALT7","DOWN"
"450","ENSG00000027869",144.2445,0.3839625,0.19397853,0.02856364,0.06057832,"SH2D2A","NO"
"451","ENSG00000028116",659.7033,0.02045214,0.09602804,0.8273173,0.894841,"VRK2","NO"
"452","ENSG00000028137",0.1914305,-0.02852766,0.64136154,0.7763441,NA,"TNFRSF1B","NO"
"453","ENSG00000028203",2425.942,-0.1370907,0.05975744,0.02056999,0.04529708,"VEZT","DOWN"
"454","ENSG00000028277",56.59055,1.199923,0.38493435,3.225721e-05,0.0001153574,"POU2F2","UP"
"455","ENSG00000028310",1521.859,-0.2356241,0.06644755,0.0003327624,0.001028492,"BRD9","DOWN"
"456","ENSG00000028528",2899.069,-0.8696758,0.20195035,1.57083e-06,6.508988e-06,"SNX1","DOWN"
"457","ENSG00000028839",928.3077,0.02336982,0.0817128,0.7710498,0.8558385,"TBPL1","NO"
"458","ENSG00000029153",1040.357,-0.1161559,0.0786842,0.1335165,0.2282691,"BMAL2","NO"
"459","ENSG00000029363",12192.99,-0.7080603,0.03976627,1.513656e-71,8.630184e-70,"BCLAF1","DOWN"
"460","ENSG00000029364",2775.61,-0.1289963,0.0545539,0.01716569,0.03862149,"SLC39A9","DOWN"
"461","ENSG00000029534",137.0621,0.8829674,0.24772795,3.035302e-05,0.0001089007,"ANK1","UP"
"462","ENSG00000029639",660.2099,0.6420201,0.10942063,1.299359e-09,7.061662e-09,"TFB1M","UP"
"463","ENSG00000029725",3922.161,-0.2994087,0.06179179,9.769288e-07,4.123959e-06,"RABEP1","DOWN"
"464","ENSG00000029993",3804.897,-0.8706556,0.05146018,3.573595e-65,1.736814e-63,"HMGB3","DOWN"
"465","ENSG00000030066",4598.087,-0.0401664,0.04313686,0.3494519,0.4891617,"NUP160","NO"
"466","ENSG00000030110",2051.475,-0.6349743,0.05606474,3.055469e-30,4.942736e-29,"BAK1","DOWN"
"467","ENSG00000030304",0.5701495,-0.0704588,0.64932563,0.4949229,NA,"MUSK","NO"
"468","ENSG00000030419",226.8658,0.6498805,0.20691136,0.0004278159,0.001298811,"IKZF2","UP"
"469","ENSG00000030582",5653.639,-0.1891567,0.03830794,7.153661e-07,3.060208e-06,"GRN","DOWN"
"470","ENSG00000031003",2017.893,-0.3546398,0.06769549,1.124137e-07,5.190227e-07,"FAM13B","DOWN"
"471","ENSG00000031081",215.7024,-0.1450438,0.14903654,0.3022105,0.4399758,"ARHGAP31","NO"
"472","ENSG00000031691",891.0626,0.2333755,0.08556207,0.005408975,0.0135701,"CENPQ","UP"
"473","ENSG00000031698",7583.471,0.7875961,0.03767791,8.325202e-98,8.387926e-96,"SARS1","UP"
"474","ENSG00000031823",2525.667,-0.5083942,0.05707604,2.48148e-19,2.438925e-18,"RANBP3","DOWN"
"475","ENSG00000032219",877.3761,-0.2741852,0.09623974,0.003487864,0.009077907,"ARID4A","DOWN"
"476","ENSG00000032389",757.4923,0.1100127,0.09010716,0.2123481,0.3327033,"EIPR1","NO"
"477","ENSG00000032444",1078.439,0.318293,0.07471314,1.520097e-05,5.654239e-05,"PNPLA6","UP"
"478","ENSG00000032742",298.3657,0.5026409,0.14100072,0.0001664547,0.0005392488,"IFT88","UP"
"479","ENSG00000033011",890.6876,-1.015903,0.08650903,3.522902e-33,6.324885e-32,"ALG1","DOWN"
"480","ENSG00000033030",1118.16,0.08438418,0.06962602,0.2196747,0.3420451,"ZCCHC8","NO"
"481","ENSG00000033050",4511.018,-0.8094748,0.04268592,5.12899e-81,3.650683e-79,"ABCF2","DOWN"
"482","ENSG00000033100",1386.065,-0.2476704,0.08230693,0.002180695,0.005890198,"CHPF2","DOWN"
"483","ENSG00000033122",75.75941,-0.3359078,0.24960957,0.1123366,0.1979165,"LRRC7","NO"
"484","ENSG00000033170",881.8915,-0.2599537,0.09103171,0.003499165,0.009104843,"FUT8","DOWN"
"485","ENSG00000033178",2641.772,-0.175161,0.09803501,0.06684358,0.1273445,"UBA6","NO"
"486","ENSG00000033327",308.7252,1.050223,0.14072571,3.064007e-15,2.451316e-14,"GAB2","UP"
"487","ENSG00000033627",3404.237,-0.1722647,0.05098222,0.0006682199,0.001967477,"ATP6V0A1","DOWN"
"488","ENSG00000033800",1308.303,-0.6935907,0.0683674,8.626276e-25,1.115702e-23,"PIAS1","DOWN"
"489","ENSG00000033867",1044.654,0.1590188,0.07609892,0.03385121,0.07051803,"SLC4A7","NO"
"490","ENSG00000034053",1178.617,-0.534186,0.08350579,6.865806e-11,4.124531e-10,"APBA2","DOWN"
"491","ENSG00000034152",1193.832,-0.5442854,0.08761212,2.184144e-10,1.264248e-09,"MAP2K3","DOWN"
"492","ENSG00000034239",8.130889,0.4632967,0.58941275,0.07979004,0.1483457,"CLXN","NO"
"493","ENSG00000034510",7917.376,-0.06873568,0.04718281,0.1428471,0.2411385,"TMSB10","NO"
"494","ENSG00000034533",268.9202,-0.377967,0.15645682,0.009845136,0.02342134,"ASTE1","DOWN"
"495","ENSG00000034677",632.3461,0.2846653,0.1365021,0.02835142,0.06019188,"RNF19A","NO"
"496","ENSG00000034693",943.8499,0.08483419,0.08925411,0.3318262,0.4710941,"PEX3","NO"
"497","ENSG00000034713",2113.5,-0.3722759,0.05663519,3.312028e-11,2.031126e-10,"GABARAPL2","DOWN"
